,Unnamed: 0,C_score,Symbol,Close_grow,Revenue_grow,Research_and_development_grow
157,131,0.397031539889,00137,-0.0841350398414,-0.286949930647,
158,144,0.3973042362,00152,0.871680166946,0.0710336443266,
159,595,0.398354876616,00716,-0.0280577920195,-0.109928569283,
160,112,0.398886827458,00116,-0.0539176325037,-0.028023749123,
161,36,0.399068322981,00037,0.224343621796,0.0755714399009,
162,778,0.399267399267,00963,0.214373296059,0.286995991896,
163,1576,0.401234567901,03777,-0.0948384510091,0.0584405127902,
164,280,0.402173913043,00298,0.0560931254379,-0.00850610118697,
165,155,0.402777777778,00164,0.075038328571,-0.0612471469712,
166,1400,0.403645833333,02266,-0.00410127002101,0.428636057481,
167,318,0.40375,00345,0.169977295627,0.0670766202842,
168,892,0.404312668464,01106,0.00680749999262,0.0363185201646,
169,218,0.404513888889,00231,-0.0547278792311,0.148712650934,
170,338,0.405,00368,0.0137988061381,0.349427883428,
171,58,0.405048076923,00060,0.0615055764833,-0.174053829526,
172,1536,0.405648267009,03360,0.0795904332361,0.189821799105,
173,678,0.40625,00840,-0.0314830160806,-0.0284961053028,
174,576,0.406931964056,00683,-0.0130249360221,-0.197355062087,
175,1055,0.407608695652,01315,-0.219005963543,0.10566014804,0.0
176,793,0.408888888889,00983,-0.300219421698,-0.0411660452763,
177,612,0.40902872777,00735,0.645169293123,0.239707998446,
178,906,0.40902872777,01122,0.0439247708294,-0.0629281847371,0.251908249412
179,634,0.409090909091,00765,0.150773954061,-0.0443940870966,
180,861,0.409165302782,01068,-0.324572799819,-0.100795997031,
181,654,0.409722222222,00811,0.0922478473332,0.0758852463438,
182,1475,0.409722222222,02628,0.0332991031783,,
183,1619,0.409801136364,03993,0.0735050082963,0.0451685789506,-0.00807619657284
184,1171,0.410714285714,01543,-0.0099517964442,-0.00509255626331,
185,1243,0.411051212938,01678,-0.416836955479,-0.204770540695,
186,85,0.411051212938,00089,0.0808686019993,0.0567018054713,
187,197,0.412326388889,00210,-0.458168243027,-0.102780995835,
188,90,0.412438625205,00094,0.0955205619293,0.0214652171781,
189,1470,0.412455934195,02601,0.0624932360579,,
190,476,0.4125,00551,0.0367357718677,0.0426231528631,
191,189,0.412680756396,00200,0.116690785617,2.14268444902,
192,577,0.41280148423,00684,-0.0415453328247,-0.121464868148,
193,584,0.413,00693,-0.00271264488938,0.235978915647,
194,1305,0.413043478261,01913,-0.213620620097,-0.00781610080378,
195,1585,0.413333333333,03818,0.0234127867824,-0.0366561719125,
196,35,0.413729128015,00036,0.235049028748,-0.0753768281078,
197,1289,0.414,01866,0.0180194837582,0.0867380988831,
198,1325,0.4140625,01991,0.112195503041,-0.102236461274,
199,399,0.414075286416,00444,-0.425840485032,-0.153568261532,
200,128,0.414075286416,00132,0.256621666424,-0.0787692217532,
201,254,0.415,00269,-0.0821064112653,-0.338547876052,
202,1604,0.415,03900,-0.0967163629042,-0.0440124469616,
203,886,0.415094339623,01100,0.0972277253688,0.0287571696966,
204,587,0.416005291005,00696,0.357835752438,0.100797748428,
205,637,0.416149068323,00769,-0.170891749419,-0.216925570443,
206,260,0.416193181818,00275,-0.168001883411,-0.154167297724,
207,453,0.416267942584,00522,0.0678526785739,0.0720067414573,0.0740143242169
208,1602,0.416552667579,03898,0.168478281791,0.172870581893,
209,265,0.417067307692,00281,0.155590158895,-0.219005963543,
210,809,0.417236662107,00999,0.0649643498278,0.0463034414336,
211,574,0.417701863354,00681,-0.207809804904,-0.0495843350053,
212,1463,0.417777777778,02389,0.124757407127,-0.300318110296,
213,1258,0.417789757412,01738,-0.469196455621,0.360591699885,
214,354,0.417989417989,00384,0.274541846562,0.0964317599786,
215,319,0.418125,00346,-0.262948511988,0.252274144405,
216,1093,0.418300653595,01369,-0.0732351016271,0.12401207087,
217,1106,0.418367346939,01387,-0.197386155813,0.0882729605595,
218,933,0.418604651163,01155,-0.0509318731492,0.0159842357162,
219,253,0.419259259259,00268,0.249117826705,0.0121103535252,0.082093722234
