Date,Revenue,Cost_of_revenue,Gross_profit,Operating_expenses,Research_and_development,Sales__General_and_administrative,Other_operating_expenses,Total_operating_expenses,Operating_income,Interest_Expense,Other_income__expense_,Income_before_taxes,Provision_for_income_taxes,Net_income_from_continuing_operations,Net_income,Net_income_available_to_common_shareholders,Earnings_per_share,Weighted_average_shares_outstanding,EBITDA,Symbol,Close,Ytd_close,OneDayMomentum,Dummy
2016-09-12,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.5,1.57,-0.07,False
2016-09-13,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.49,1.5,-0.01,False
2016-09-14,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.48,1.49,-0.01,False
2016-09-15,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.51,1.48,0.03,True
2016-09-16,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.51,1.51,0.0,False
2016-09-17,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.51,1.51,0.0,False
2016-09-18,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.51,1.51,0.0,False
2016-09-19,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.48,1.51,-0.03,False
2016-09-20,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.47,1.48,-0.01,False
2016-09-21,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.48,1.47,0.01,True
2016-09-22,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.46,1.48,-0.02,False
2016-09-23,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.49,1.46,0.03,True
2016-09-24,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.49,1.49,0.0,False
2016-09-25,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.49,1.49,0.0,False
2016-09-26,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.45,1.49,-0.04,False
2016-09-27,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.29,1.45,-0.16,False
2016-09-28,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.35,1.29,0.06,True
2016-09-29,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.28,1.35,-0.07,False
2016-09-30,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.3,1.28,0.02,True
2016-10-01,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.3,1.3,0.0,False
2016-10-02,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.3,1.3,0.0,False
2016-10-03,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.29,1.3,-0.01,False
2016-10-04,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.24,1.29,-0.05,False
2016-10-05,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.28,1.24,0.04,True
2016-10-06,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.28,1.28,0.0,False
2016-10-07,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.3,1.28,0.02,True
2016-10-08,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.3,1.3,0.0,False
2016-10-09,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.3,1.3,0.0,False
2016-10-10,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.3,1.3,0.0,False
2016-10-11,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.26,1.3,-0.04,False
2016-10-12,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.25,1.26,-0.01,False
2016-10-13,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.25,1.25,0.0,False
2016-10-14,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.29,1.25,0.04,True
2016-10-15,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.29,1.29,0.0,False
2016-10-16,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.29,1.29,0.0,False
2016-10-17,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.22,1.29,-0.07,False
2016-10-18,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.24,1.22,0.02,True
2016-10-19,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.24,1.24,0.0,False
2016-10-20,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.24,1.24,0.0,False
2016-10-21,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.24,1.24,0.0,False
2016-10-22,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.24,1.24,0.0,False
2016-10-23,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.24,1.24,0.0,False
2016-10-24,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.32,1.24,0.08,True
2016-10-25,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.32,1.32,0.0,False
2016-10-26,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.36,1.32,0.04,True
2016-10-27,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.41,1.36,0.05,True
2016-10-28,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.48,1.41,0.07,True
2016-10-29,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.48,1.48,0.0,False
2016-10-30,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.48,1.48,0.0,False
2016-10-31,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.44,1.48,-0.04,False
2016-11-01,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.44,1.44,0.0,False
2016-11-02,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.45,1.44,0.01,True
2016-11-03,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.46,1.45,0.01,True
2016-11-04,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.47,1.46,0.01,True
2016-11-05,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.47,1.47,0.0,False
2016-11-06,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.47,1.47,0.0,False
2016-11-07,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.45,1.47,-0.02,False
2016-11-08,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.44,1.45,-0.01,False
2016-11-09,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.48,1.44,0.04,True
2016-11-10,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.5,1.48,0.02,True
2016-11-11,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.59,1.5,0.09,True
2016-11-12,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.59,1.59,0.0,False
2016-11-13,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.59,1.59,0.0,False
2016-11-14,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.64,1.59,0.05,True
2016-11-15,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.62,1.64,-0.02,False
2016-11-16,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.62,1.62,0.0,False
2016-11-17,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.64,1.62,0.02,True
2016-11-18,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.64,1.64,0.0,False
2016-11-19,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.64,1.64,0.0,False
2016-11-20,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.64,1.64,0.0,False
2016-11-21,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.64,1.64,0.0,False
2016-11-22,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.64,1.64,0.0,False
2016-11-23,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.64,1.64,0.0,False
2016-11-24,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.7,1.64,0.06,True
2016-11-25,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.69,1.7,-0.01,False
2016-11-26,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.69,1.69,0.0,False
2016-11-27,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.69,1.69,0.0,False
2016-11-28,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.72,1.69,0.03,True
2016-11-29,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.67,1.72,-0.05,False
2016-11-30,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.59,1.67,-0.08,False
2016-12-01,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.58,1.59,-0.01,False
2016-12-02,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.52,1.58,-0.06,False
2016-12-03,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.52,1.52,0.0,False
2016-12-04,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.52,1.52,0.0,False
2016-12-05,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.51,1.52,-0.01,False
2016-12-06,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.53,1.51,0.02,True
2016-12-07,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.54,1.53,0.01,True
2016-12-08,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.55,1.54,0.01,True
2016-12-09,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.52,1.55,-0.03,False
2016-12-10,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.52,1.52,0.0,False
2016-12-11,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.52,1.52,0.0,False
2016-12-12,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.5,1.52,-0.02,False
2016-12-13,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.5,1.5,0.0,False
2016-12-14,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.51,1.5,0.01,True
2016-12-15,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.49,1.51,-0.02,False
2016-12-16,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.49,1.49,0.0,False
2016-12-17,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.49,1.49,0.0,False
2016-12-18,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.49,1.49,0.0,False
2016-12-19,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.45,1.49,-0.04,False
2016-12-20,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.48,1.45,0.03,True
2016-12-21,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.43,1.48,-0.05,False
2016-12-22,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.47,1.43,0.04,True
2016-12-23,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.56,1.47,0.09,True
2016-12-24,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.56,1.56,0.0,False
2016-12-25,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.56,1.56,0.0,False
2016-12-26,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.56,1.56,0.0,False
2016-12-27,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.56,1.56,0.0,False
2016-12-28,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.64,1.56,0.08,True
2016-12-29,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.66,1.64,0.02,True
2016-12-30,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.66,1.66,0.0,False
2016-12-31,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.66,1.66,0.0,False
2017-01-01,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.66,1.66,0.0,False
2017-01-02,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.66,1.66,0.0,False
2017-01-03,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.38,1.66,-0.28,False
2017-01-04,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.37,1.38,-0.01,False
2017-01-05,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.36,1.37,-0.01,False
2017-01-06,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.36,1.36,0.0,False
2017-01-07,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.36,1.36,0.0,False
2017-01-08,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.36,1.36,0.0,False
2017-01-09,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.33,1.36,-0.03,False
2017-01-10,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.32,1.33,-0.01,False
2017-01-11,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.33,1.32,0.01,True
2017-01-12,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.31,1.33,-0.02,False
2017-01-13,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.36,1.31,0.05,True
2017-01-14,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.36,1.36,0.0,False
2017-01-15,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.36,1.36,0.0,False
2017-01-16,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.36,1.36,0.0,False
2017-01-17,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.32,1.36,-0.04,False
2017-01-18,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.32,1.32,0.0,False
2017-01-19,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.35,1.32,0.03,True
2017-01-20,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.32,1.35,-0.03,False
2017-01-21,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.32,1.32,0.0,False
2017-01-22,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.32,1.32,0.0,False
2017-01-23,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.34,1.32,0.02,True
2017-01-24,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.34,1.34,0.0,False
2017-01-25,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.32,1.34,-0.02,False
2017-01-26,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.33,1.32,0.01,True
2017-01-27,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.44,1.33,0.11,True
2017-01-28,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.44,1.44,0.0,False
2017-01-29,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.44,1.44,0.0,False
2017-01-30,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.44,1.44,0.0,False
2017-01-31,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.44,1.44,0.0,False
2017-02-01,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.49,1.44,0.05,True
2017-02-02,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.48,1.49,-0.01,False
2017-02-03,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.46,1.48,-0.02,False
2017-02-04,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.46,1.46,0.0,False
2017-02-05,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.46,1.46,0.0,False
2017-02-06,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.37,1.46,-0.09,False
2017-02-07,694.0,484.0,210.0,,29.0,96.0,-5.0,119.0,91.0,5.0,12.0,97.0,18.0,79.0,79.0,79.0,,,133.0,6898,1.37,1.37,0.0,False
